TITLE,AUTHOR,URL
"CBSE 12th Results: Girls Take Top 3 Spots, Noida’s Meghna Srivastava Scores 99.8%!",Tanvi Patel,https://www.thebetterindia.com/143056/cbse-12th-results-meghna-srivastava/
24-Year-Old Noida Lad Becomes World’s Youngest to Scale 6 Peaks Over 8K Meters,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/143050/arjun-vajpai-noida-world-record-8000-kanchenjunga/
People’s Officer of Mizoram: This Doctor-Turned-IAS Officer’s Transfer Sparked a Public Protest,Jovita Aranha,https://www.thebetterindia.com/143045/mizoram-ias-officer/
"Arunachal Artist Raps Against Racism in Hindi, Drives Home A Powerful Message!",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/143030/arunachal-artist-kekho-against-racism-hindi/
Monsoon to Hit Kerala on May 29: 10 Simple Tips to Prep Your Home for the Rains,Sanchari Pal,https://www.thebetterindia.com/142602/tips-to-prepare-home-for-monsoon/
Long-Distance Kayaking? This Bihar Engineer Will Take You On Unique Expeditions!,Rayomand Engineer,https://www.thebetterindia.com/143017/kayakboy-startup-bihar-karnataka/
Wonder How Your Sports Idols Stay Fit? Watch Videos & Get Motivated Now!,Tanvi Patel,https://www.thebetterindia.com/143013/sports-idols-fitness-challenge-motivated/
Delhi Metro’s Magenta Line Has Many Engineering Landmarks: 5 Things to Know,Rayomand Engineer,https://www.thebetterindia.com/142976/magenta-line-delhi-metro-things-to-know/
In Pics: Culture Immortalised on Walls of Last Inhabited Village Near India-China Border!,Tanvi Patel,https://www.thebetterindia.com/142975/inhabited-village-indo-china-himachal/
"IIT Kanpur to Develop Flying Taxis in India, Signs Rs 15 Crore Deal With Pvt. Firm!",Ahmed Sherrif,https://www.thebetterindia.com/142959/iit-kanpur-develop-flying-taxis-india-signs-15-crore-deal/
Centre to Monitor All of India’s Online Content? Here’s What This Claim Means,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142948/centre-monitor-india-online-content/
9 Celebs Whose Social Campaigns Are Transforming Lives & Breaking Moulds!,Jovita Aranha,https://www.thebetterindia.com/142919/celebs-social-campaigns/
Floating Post Offices At Kumbh Mela Will Turn Your Selfies into Stamps!,Tanvi Patel,https://www.thebetterindia.com/142926/post-offices-allahabad-kumbh-mela/
"Kerala Temple Sets Example of Communal Harmony, Serves Iftar This Ramzan!",Jovita Aranha,https://www.thebetterindia.com/142918/kerala-vishnu-temple-iftar-ramadan/
India’s First Cruise Service from Mumbai to Goa Starts: What You Need to Know,Rayomand Engineer,https://www.thebetterindia.com/142921/angriya-cruise-ship-mumbai-goa/
Watch: Hero Cop Single-Handedly Defends Muslim Man From Angry Mob,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142917/video-brave-uttarakhand-cop-gagandeep-angry-mob-protect-muslim-man/
Nipah Virus: India Turns to Australia For Antibody That Might Neutralise It!,Lekshmi Priya S,https://www.thebetterindia.com/142899/nipah-virus-india-australia-antibody-neutralise-in-vitro/
‘Remember Savita’: An Indian Father’s Plea to the Irish Who Vote Today on Abortion Ban,Vidya Raja,https://www.thebetterindia.com/142893/ireland-abortion-referendum-savita-father/
This Telangana Satyagrahi’s Impressive Initiatives Have Transformed Countless Lives!,Jamnalal Bajaj Foundation,https://www.thebetterindia.com/142819/telangana-satyagrahi-gvsubba-rao/
13-Year-Old Boy Sees Turtle Being Sold. What He Did Next Will Leave You Inspired!,Tanvi Patel,https://www.thebetterindia.com/142864/turtle-sold-rescue-wildlife/
Manipur to Get India’s 1st National Sports University: 8 Things We Hope It Has!,Rayomand Engineer,https://www.thebetterindia.com/142850/national-sports-university-manipur/
"Arunachal Tribe Protects Unique Bird Species, Wins the India Biodiversity Award!",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142799/arunachal-tribe-bugun-liocichla-singchung-bird-biodiversity-award/
"Big B Promises College 10 Years Ago, Villagers Crowd-Source Funds to Construct It!",Vidya Raja,https://www.thebetterindia.com/142803/big-b-promises-college-villagers-in-barabanki-crowd-source-to-fund/
Delhi Govt. Orders 575 Private Schools To Refund Excess Fee with 9% Interest!,Jovita Aranha,https://www.thebetterindia.com/142812/delhi-govt-refund-excess-fee-interest/
"Once ‘Waste’, Offerings in These Mumbai Temples Now Nourish 150 Trees",Tanvi Patel,https://www.thebetterindia.com/142759/waste-offerings-mumbai-temples/
"In Landmark Win For Mumbai Homebuyers, Maha RERA Orders a 7.10 Crore Payout!",Vidya Raja,https://www.thebetterindia.com/142760/maha-rera-landmark-order-in-favour-of-allottees-and-home-buyers-tanuj-lodha/
Now Test Your Water For Bacteria in Just 1 Step — Thanks To This Indian Scientist!,Ahmed Sherrif,https://www.thebetterindia.com/142792/test-water-bacteria-1-step-indian-scientist-soumya-haldar/
Hyderabad Is Getting ‘Smart’ Toilets with Swanky Cafés & ATMs Attached!,Lekshmi Priya S,https://www.thebetterindia.com/142779/loo-cafe-hyderabad-smart-toilets-swanky-cafes-atms-attached/
Assam’s Ex-Top Cop Chooses to Teach in Govt. School Over Cushy Post-Retirement Job!,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142778/assam-dgp-cop-maths-teacher-govt-school/
Muslim Man From Bihar Breaks Ramadan Fast to Save 8-Year-Old Thalassemic Boy!,Jovita Aranha,https://www.thebetterindia.com/142784/muslim-ramadan-fast-thalassemic/
"In Unique Project to Tap Natural Light, Sun Tubes Installed at Mumbai Central!",Rayomand Engineer,https://www.thebetterindia.com/142765/sun-tubes-mumbai-central-indian-railways/
This Indian American Is Helping Create The Coldest Spot In The Universe. Here’s How!,Ahmed Sherrif,https://www.thebetterindia.com/142745/indian-american-helping-create-coldest-spot-universe-anita-sengupta/
Kannur in Kerala May Soon Get India’s First-Of-Its-Kind Ayurvedic Village!,Lekshmi Priya S,https://www.thebetterindia.com/142709/kannur-kerala-indias-first-of-its-kind-ayurvedic-village-oushadhi/
"Paralysed For 3 Years, Rajasthan Kid Walks Again Thanks to Stem Cell Therapy!",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142703/rohit-gehlot-rajasthan-walks-again-stem-cell-therapy-pradeep-mahajan/
"Brilliant Kannur Youngster Puts Google to Good Use, Becomes Millionaire at 21!",Lekshmi Priya S,https://www.thebetterindia.com/142614/tnm-jawad-kannur-google-millionaire-at-21-tnm-online-solutions/
"What is the Indus Water Treaty Between India and Pakistan, & Why Its In News",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142689/indus-water-treaty-kishanganga-india-pakistan/
"From Chennai’s Streets to Football in Moscow, These Girls Are Living Their Dream",Rayomand Engineer,https://www.thebetterindia.com/142674/karunalaya-ngo-chennai-street-child-football-world-cup/
Citizens Raise 4.5 Lakhs for Ailing Farmer Who Revolutionised Paddy Farming!,Jovita Aranha,https://www.thebetterindia.com/142675/paddy-farmer-funding/
Govt’s Revamped AirSewa-II To Generate ‘Digi-Yatra’ IDs for Paperless Boarding,Rayomand Engineer,https://www.thebetterindia.com/142666/airsewa-digiyatra-paperless-boarding-airports-domestic-flights-india/
"Earning More Than Their Dads: In This UP Village, Women Are Breaking All Ceilings!",Usha Rai,https://www.thebetterindia.com/142070/women-break-ceilings-in-up-village/
"Once an Auto-Driver, This Class 8 Drop out Now Makes 2000 Varieties of Idli!",Tanvi Patel,https://www.thebetterindia.com/142662/auto-driver-2000-varieties-idli/
Loved Michael Jackson’s Gravity-Defying Lean? Indian Scientists Decode How He Did it!,Ahmed Sherrif,https://www.thebetterindia.com/142635/indian-scientists-decode-michael-jacksons-gravity-defying-lean/
"Sterlite Protest in Tamil Nadu: Understanding the What, Why & How",Vidya Raja,https://www.thebetterindia.com/142641/environment-anti-sterlite-protests-tn/
Gujarat’s Gentle Giants: Local Fishermen Turn Saviors For the World’s Largest Fish!,Tanvi Patel,https://www.thebetterindia.com/142621/gujarat-fishermen-whale-sharks/
India is Sending This IFS Officer to North Korea as Ambassador & Here’s Why It Matters!,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142625/india-ifs-officer-north-korea-ambassador-gotsurve/
"This Monsoon, These Railway Stations Will Get Rain Shelters For Your Safety",Rayomand Engineer,https://www.thebetterindia.com/142601/railways-stations-sheds-rain-shelters-passengers/
This Karnataka Doctor Is At The Forefront of The Fight Against Nipah Virus,Jovita Aranha,https://www.thebetterindia.com/142607/karnataka-doctor-nipah-virus/
"Check Out India’s Jurassic Village, Where ASI is Preserving 2.6 Million-Year-Old Fossils!",Guest Contributor,https://www.thebetterindia.com/141888/prehistoric-fossils-masol-punjab/
This 25-YO Engineer is Helping Villagers in MP Grow Forests in Their Backyards!,Jovita Aranha,https://www.thebetterindia.com/142569/engineer-forests-backyards-madhya-pradesh/
Ranchi Boy Gives Up High-Paying Job to Help Farmers Switch to Organic Farming!,Guest Contributor,https://www.thebetterindia.com/141349/ranchi-boy-organic-farming-jharkhand-organic-farming/
From Cattle Herder to IAS Officer: This TN Woman’s Journey Is Incredibly Inspiring!,Vidya Raja,https://www.thebetterindia.com/142579/cattle-herder-to-ias-officer-tn-womans-journey/
"Coimbatore Techie Sells 40+ Varieties of Native Leafy Greens, Empowers Farmers!",Lekshmi Priya S,https://www.thebetterindia.com/142500/keerai-kadai-coimbatore-techie-40-varieties-native-greens-e-commerce/
CRPF Recruits 534 Adivasis For First-of-Its-Kind Bastariya Battalion,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142552/bastariya-battalion-crpf-bastar-chhattisgarh/
Indian-Origin Scientist Leads Team That Finds Way to Make Fuel From Sunlight!,Ahmed Sherrif,https://www.thebetterindia.com/142537/indian-origin-scientist-team-fuel-from-sunlight/
"Soon, No Cancellation Charges For Flight Tickets Cancelled Within 24 Hours!",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142504/passenger-charter-airline-tickets-refund-civil-aviation/
You Know Black Panthers. But Have You Ever Heard of Odisha’s Black Tigers?,Tanvi Patel,https://www.thebetterindia.com/142536/black-panthers-odisha-black-tigers/
"Hyderabad to Get Swanky AC Bus Shelters with ATMs, WiFi & Water Dispensers!",Tanvi Patel,https://www.thebetterindia.com/142525/hyderabad-bus-shelters-wifi-atm/
First Commercial Flight Lands in Arunachal: 5 Gorgeous Places You Can Visit!,Rayomand Engineer,https://www.thebetterindia.com/142503/arunachal-pradesh-commercial-flight-places-visit/
"Mumbai Society Uses the Sun to Power 81% of Its Needs, Will Save Rs 1.34 Lakh/Year!",Jovita Aranha,https://www.thebetterindia.com/142484/mumbai-society-solar/
Google Honours ‘Maker Of Modern India’: Remembering Raja Ram Mohan Roy,Tanvi Patel,https://www.thebetterindia.com/142457/raja-ram-mohan-roy/
Ever Tried ‘Thattaivadai Settu’? This Iconic Salem Street Snack Is a Must-Have!,Lekshmi Priya S,https://www.thebetterindia.com/142412/thattaivadai-settu-salem-iconic-street-food/
"CAG of India Climbs into Toilet Pit, Empties Human Compost with Own Hands!",Rayomand Engineer,https://www.thebetterindia.com/142444/cag-india-toilet-pit-awareness-open-defecation/
"Kerala Nurse Dies While Treating Nipah Patients, Moves Nation with Final Words",Lekshmi Priya S,https://www.thebetterindia.com/142436/kerala-nurse-lini-parting-letter-husband-nipah-virus-fatality/
"Working Tirelessly, Forest Officer Transforms 12,000 sq ft Barren Land Into Lush Park!",Jovita Aranha,https://www.thebetterindia.com/142430/forest-officer-park/
This Amazing 53-Year-Old From J&K Is India’s Oldest Woman to Conquer Mt Everest!,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142419/sangeeta-bahl-53-year-old-jammu-india-oldest-woman-everest/
"Sikkim IAS Officer Sets Example, Ploughs Field to Inspire Youth in Organic Farming!",Vidya Raja,https://www.thebetterindia.com/142391/sikkim-ias-officer-ploughs-fields-to-encourage-youth/
Amazing! Odisha Railway Station Gets 120 L/Day of Potable Water from Air,Rayomand Engineer,https://www.thebetterindia.com/142394/odisha-railway-station-atmosphere-moisture-harvesting/
"Born a Shepherd, This Ladakhi Man’s Brilliant Film has Won 17 International Awards!",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142367/shepherdess-stanzin-dorjai-gya-ladakh-17-international-awards/
"16-YO From Haryana Breaks Record, Becomes Youngest Woman to Scale Everest!",Vidya Raja,https://www.thebetterindia.com/142375/haryana-16yo-youngest-woman-sclaes-mt-everest-narendra-modi-tweets/
"Lost Husband in War, Escaped Death Twice: Capt Shalini’s Incredible Journey",Jovita Aranha,https://www.thebetterindia.com/142344/army-widow-shalini-singh/
Eat Healthier: Maharashtra Eateries May Soon Display Calorie Count of Each Dish!,Tanvi Patel,https://www.thebetterindia.com/142324/maharashtra-eateries-calorie-food/
Chhattisgarh IAS Officer Helps Tribal Kids and Trafficking Victims Script Success Story!,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142322/chhattisgarh-ias-jashpur-tribal-kids-trafficking-victims-priyanka-shukla/
Humanity First: Muslim Man from Dehradun Breaks Ramzan Fast to Save a Life!,Rayomand Engineer,https://www.thebetterindia.com/142320/dehradun-man-breaks-ramzan-fast-donate-blood-save-life/
How a Professor Is Spreading Gandhian Ideals Among Thousands in Brazil!,Jamnalal Bajaj Foundation,https://www.thebetterindia.com/142260/brazil-gandhian-values-human-rights-lia-diskin/
Cycleloop: The Pedal-Powered Hyperloop Developed By a Bengaluru Start-Up!,Ahmed Sherrif,https://www.thebetterindia.com/142311/cycleloop-pedal-powered-hyperloop-bengaluru-start-up-tietran/
This Coimbatore Man’s Stunning Wooden Cycle Is Viral for All the Right Reasons!,Lekshmi Priya S,https://www.thebetterindia.com/142292/affordable-wooden-bicycle-pk-murugesan-coimbatore/
Good News! Indian Railways to Get 700 Unreserved Coaches with Snazzy Features!,Rayomand Engineer,https://www.thebetterindia.com/142294/deen-dayalu-unreserved-coaches-indian-railways/
"One of the World’s Rarest Mammals, Indus Dolphins Still Call River Beas Home!",Tanvi Patel,https://www.thebetterindia.com/142289/rare-mammals-indus-dolphins-beas/
Tired of Auto Drivers Refusing Rides? Thane’s Ho Rickshaws Won’t Say No!,Tanvi Patel,https://www.thebetterindia.com/142282/auto-drivers-ho-rickshaws/
"Gurugram School Goes Soil-Less, 130 Students Grow over 2,500 Hydroponic Plants!",Rayomand Engineer,https://www.thebetterindia.com/142234/gurugram-government-school-kids-hydroponic-plants/
Pencils Made From Recycled Newspaper? Get It From These Folks Who Make Them!,Ahmed Sherrif,https://www.thebetterindia.com/142253/pencils-recycled-newspaper-buy-here/
"Clarification: Meet IAS Rukmani Riar, Who Topped UPSC In Her First Attempt",Jovita Aranha,https://www.thebetterindia.com/142256/ias-rukamani-riar-upsc-coaching/
Kids in This MP District Have Saved Rs 1 Crore in ‘Piggy Bank’ Savings Accounts!,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142251/kids-madhya-pradesh-chhindwara-piggy-bank-savings-accounts/
Rare Nipah Virus Kills 11 in Kerala: All You Need to Know About This Deadly Fever,Lekshmi Priya S,https://www.thebetterindia.com/142236/rare-nipah-virus-kills-11-in-kerala-all-you-need-to-know-about-this-deadly-fever/
150 Years of Gandhi: Railways to Go Veg for a Day to Celebrate Bapu’s B’Day!,Rayomand Engineer,https://www.thebetterindia.com/142232/indian-railways-gandhi-jayanti-veg-food/
Seen a Better India? Share Your Photo Story With Us & We’ll Take It to the World!,Tanvi Patel,https://www.thebetterindia.com/142222/better-india-photo-story/
"India Has a New Act for Mental Health, but We Still Need a Lot More Action",The MINDS Foundation,https://www.thebetterindia.com/141450/mental-health-law-action-india/
"Odisha Boy Does State Proud, Tops UPSC CDS (II) in First Attempt!",Vidya Raja,https://www.thebetterindia.com/142211/upsc-cds-ii-exam-2017-result-odisha-boy-tops-combined-defence-service/
This Gutsy IAS Officer Who Unearthed the 940-Crore Fodder Scam Is Now the New I&B Secretary!,Jovita Aranha,https://www.thebetterindia.com/142207/ias-amit-khare-fodder-scam/
Karnataka Floor Test: Here’s What Will Happen in The Assembly Today,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142204/karnataka-floor-test-assembly/
Karnataka Assembly & SR Bommai Case: Why This SC Verdict Is Being Quoted,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/142196/karnataka-assembly-sr-bommai-supreme-court-floor-test/
